Id,SalePrice
1461,181607.12
1462,224484.33
1463,192501.38
1464,174763.53
1465,176748.14
1466,179603.12
1467,154157.3
1468,171745.58
1469,194776.62
1470,182268.39
1471,160783.25
1472,158642.42
1473,150124.05
1474,149595.84
1475,152746.97
1476,198803.55
1477,184439.36
1478,181378.03
1479,203688.17
1480,187621.95
1481,183010.92
1482,163708.06
1483,217810.45
1484,172627.34
1485,180649.25
1486,176389.45
1487,209135.64
1488,179345.4
1489,184108.97
1490,182626.83
1491,183939.2
1492,183860.47
1493,198099.62
1494,181872.19
1495,177359.94
1496,162769.23
1497,171357.08
1498,148583.31
1499,160618.22
1500,148361.94
1501,149341.2
1502,149872.1
1503,192324.97
1504,173683.9
1505,181365.05
1506,182662.95
1507,185638.16
1508,201130.06
1509,173914.55
1510,184978.45
1511,185655.97
1512,185159.12
1513,173570.14
1514,197113.45
1515,184798.14
1516,210540.44
1517,149475.86
1518,175229.0
1519,170365.38
1520,177229.31
1521,183270.48
1522,178035.97
1523,186016.06
1524,183778.61
1525,179974.27
1526,169023.06
1527,179565.02
1528,172551.9
1529,172652.23
1530,181091.14
1531,182175.23
1532,167608.52
1533,168542.03
1534,187702.66
1535,179758.11
1536,181444.45
1537,176403.67
1538,177130.1
1539,175775.06
1540,162426.83
1541,175282.92
1542,176004.03
1543,168015.72
1544,173020.25
1545,172139.28
1546,176387.95
1547,177200.97
1548,176387.95
1549,168432.62
1550,176929.97
1551,179798.31
1552,171319.83
1553,180334.08
1554,170875.69
1555,193518.98
1556,195346.08
1557,175952.1
1558,176390.2
1559,174262.61
1560,155695.52
1561,172391.17
1562,173022.84
1563,176736.98
1564,164836.98
1565,186622.81
1566,208605.61
1567,175512.0
1568,191348.28
1569,162184.67
1570,181285.92
1571,174140.81
1572,176897.23
1573,215531.75
1574,180659.3
1575,182411.19
1576,180686.48
1577,184168.34
1578,194985.69
1579,177152.2
1580,178105.81
1581,189733.23
1582,172304.12
1583,182511.64
1584,178191.62
1585,157617.22
1586,181550.14
1587,196012.61
1588,178062.9
1589,179625.61
1590,164938.34
1591,173525.58
1592,168439.61
1593,183795.61
1594,143831.48
1595,176560.53
1596,178442.8
1597,191789.69
1598,194900.27
1599,156424.78
1600,160673.45
1601,180143.17
1602,179230.6
1603,174283.42
1604,154358.77
1605,177725.77
1606,166039.1
1607,185375.89
1608,185915.02
1609,198182.9
1610,179155.98
1611,189867.98
1612,190387.92
1613,182175.36
1614,151176.16
1615,149657.53
1616,148742.36
1617,148719.89
1618,171120.45
1619,192401.75
1620,138313.36
1621,184924.52
1622,182401.36
1623,194135.22
1624,190538.84
1625,193925.08
1626,180310.81
1627,178939.36
1628,184389.05
1629,119325.04
1630,175044.86
1631,167926.06
1632,173001.53
1633,170072.61
1634,178402.89
1635,175848.84
1636,182819.36
1637,182804.77
1638,182183.16
1639,185599.62
1640,185727.7
1641,180478.4
1642,169972.4
1643,165749.61
1644,180581.52
1645,178453.34
1646,176522.31
1647,185873.64
1648,172773.56
1649,178341.89
1650,178689.48
1651,179442.45
1652,151972.61
1653,151972.61
1654,157036.86
1655,158298.22
1656,149821.47
1657,153508.89
1658,148028.3
1659,161556.66
1660,140332.45
1661,186271.77
1662,183815.48
1663,183312.88
1664,186014.44
1665,185232.69
1666,191638.03
1667,206589.27
1668,180685.88
1669,183892.22
1670,185610.19
1671,186325.64
1672,193533.97
1673,184036.98
1674,180920.31
1675,168683.83
1676,155547.1
1677,170846.42
1678,192844.42
1679,193507.03
1680,164294.78
1681,160406.08
1682,200547.75
1683,166474.03
1684,178794.77
1685,176107.14
1686,160324.14
1687,177517.38
1688,177663.1
1689,178818.08
1690,174385.83
1691,170782.36
1692,185030.58
1693,172710.6
1694,173190.95
1695,164600.77
1696,188126.14
1697,170301.47
1698,188300.23
1699,181546.12
1700,183789.69
1701,187818.19
1702,188023.95
1703,185804.86
1704,177967.83
1705,183408.38
1706,189702.56
1707,182661.3
1708,174980.12
1709,183887.86
1710,174246.55
1711,179891.69
1712,182957.77
1713,179085.73
1714,180676.36
1715,167165.61
1716,175320.67
1717,174246.55
1718,177900.28
1719,181311.14
1720,186489.98
1721,184934.52
1722,190415.1
1723,185364.34
1724,175888.52
1725,176407.8
1726,180685.67
1727,159846.27
1728,182016.72
1729,179152.75
1730,168589.7
1731,188434.4
1732,176490.33
1733,179619.88
1734,176498.45
1735,182207.6
1736,180767.9
1737,188956.27
1738,182914.81
1739,154667.84
1740,156540.66
1741,153514.44
1742,156759.73
1743,160316.03
1744,190404.4
1745,192028.3
1746,175850.19
1747,182846.6
1748,175782.02
1749,134617.9
1750,181269.31
1751,194321.28
1752,173415.52
1753,176770.88
1754,173985.2
1755,187513.27
1756,177756.53
1757,181130.9
1758,176799.42
1759,189538.3
1760,180454.95
1761,182811.47
1762,174397.06
1763,183928.38
1764,181398.97
1765,175983.27
1766,177494.83
1767,192233.53
1768,177076.52
1769,188647.48
1770,178154.62
1771,186188.39
1772,178880.94
1773,189894.34
1774,184144.88
1775,177695.22
1776,194064.34
1777,179313.6
1778,172312.86
1779,182466.44
1780,190858.75
1781,182616.92
1782,173340.86
1783,182161.0
1784,169931.69
1785,190551.6
1786,178419.11
1787,173287.56
1788,168742.12
1789,180870.62
1790,190004.95
1791,177261.89
1792,180182.77
1793,181403.77
1794,130816.09
1795,177227.56
1796,173961.84
1797,184111.16
1798,171689.55
1799,179053.31
1800,172469.72
1801,182948.8
1802,176803.67
1803,165907.69
1804,180345.98
1805,171572.08
1806,164201.81
1807,175036.64
1808,192037.6
1809,170217.48
1810,175157.94
1811,168446.94
1812,179626.1
1813,163931.72
1814,182377.47
1815,177228.73
1816,177010.83
1817,175024.27
1818,172329.05
1819,159721.28
1820,164025.48
1821,172647.14
1822,180774.39
1823,183188.83
1824,176951.62
1825,162775.88
1826,168514.16
1827,167342.06
1828,168451.39
1829,179661.73
1830,171641.77
1831,130328.09
1832,164105.58
1833,172559.84
1834,164532.9
1835,155325.94
1836,170281.23
1837,165697.14
1838,161484.7
1839,172494.95
1840,170663.34
1841,177402.55
1842,172468.39
1843,179857.64
1844,170280.42
1845,189090.28
1846,181585.16
1847,194984.14
1848,177615.58
1849,199825.39
1850,180954.06
1851,177077.4
1852,179592.38
1853,153206.64
1854,178709.17
1855,123781.71
1856,181621.98
1857,212757.42
1858,167649.48
1859,167649.48
1860,167698.9
1861,167624.78
1862,185820.97
1863,177025.52
1864,177108.62
1865,183784.02
1866,190828.69
1867,178015.38
1868,179401.7
1869,170762.11
1870,178405.95
1871,181389.28
1872,182234.28
1873,191754.3
1874,186623.28
1875,201498.12
1876,170249.2
1877,177867.67
1878,184307.31
1879,195768.75
1880,180318.7
1881,189079.56
1882,181952.67
1883,183035.02
1884,177691.12
1885,192776.22
1886,186110.03
1887,180707.81
1888,186623.23
1889,180938.33
1890,183220.25
1891,149397.27
1892,169566.67
1893,140848.11
1894,180080.67
1895,182003.45
1896,178962.95
1897,171014.83
1898,160799.94
1899,183178.45
1900,167705.89
1901,185524.72
1902,190372.97
1903,172007.61
1904,185147.64
1905,185534.19
1906,197383.42
1907,203109.4
1908,148437.92
1909,157021.98
1910,151819.89
1911,131017.234
1912,198751.47
1913,183874.19
1914,177696.14
1915,158155.02
1916,202708.25
1917,175164.34
1918,170525.78
1919,182437.89
1920,178611.1
1921,189410.27
1922,196250.7
1923,145131.61
1924,186886.92
1925,173740.4
1926,183948.5
1927,181863.34
1928,185314.33
1929,171377.33
1930,116018.53
1931,169505.55
1932,179500.88
1933,174083.16
1934,172038.92
1935,181735.6
1936,175736.72
1937,199057.77
1938,200185.22
1939,167317.02
1940,166462.12
1941,177613.53
1942,193223.14
1943,161131.16
1944,188392.48
1945,199370.47
1946,154788.72
1947,171481.14
1948,267317.62
1949,187778.45
1950,185438.95
1951,204636.52
1952,186273.31
1953,197784.22
1954,174025.78
1955,178030.77
1956,195208.92
1957,179003.78
1958,188290.56
1959,173998.61
1960,187902.28
1961,174451.95
1962,144735.81
1963,148861.2
1964,166854.1
1965,151626.9
1966,162581.86
1967,179822.0
1968,193707.39
1969,189855.17
1970,193592.34
1971,184310.62
1972,187092.9
1973,176135.12
1974,181724.06
1975,111598.34
1976,183657.0
1977,184971.19
1978,194923.92
1979,183262.67
1980,179056.11
1981,169910.31
1982,165436.25
1983,158128.8
1984,161075.67
1985,163924.12
1986,158443.53
1987,162151.03
1988,178242.72
1989,175965.27
1990,173178.48
1991,176953.6
1992,176436.94
1993,169900.7
1994,182306.31
1995,173165.03
1996,182143.27
1997,180854.0
1998,187348.06
1999,180831.53
2000,182940.55
2001,180457.3
2002,187238.55
2003,179987.89
2004,170015.8
2005,185495.94
2006,180531.39
2007,183162.88
2008,172490.31
2009,180681.9
2010,186665.3
2011,188658.89
2012,174616.45
2013,171479.66
2014,182501.5
2015,115598.64
2016,180607.23
2017,172929.19
2018,132235.73
2019,179318.55
2020,161231.73
2021,134299.66
2022,204941.14
2023,182927.34
2024,176822.39
2025,180910.16
2026,159136.16
2027,153585.44
2028,149931.7
2029,149737.14
2030,163950.22
2031,163440.39
2032,166750.48
2033,160649.98
2034,153121.34
2035,180058.9
2036,169055.6
2037,169055.6
2038,149836.52
2039,179924.78
2040,211336.98
2041,194037.25
2042,169339.2
2043,177685.16
2044,191424.9
2045,133620.94
2046,179336.86
2047,175944.2
2048,179374.69
2049,187786.69
2050,184316.52
2051,171303.58
2052,179707.66
2053,188404.55
2054,171805.66
2055,173553.25
2056,186341.3
2057,176332.73
2058,192750.62
2059,177362.8
2060,181399.75
2061,187119.52
2062,179059.95
2063,183427.06
2064,178523.98
2065,189816.42
2066,128164.09
2067,186456.69
2068,172581.61
2069,185686.84
2070,171967.31
2071,172466.5
2072,181273.44
2073,125508.21
2074,166598.33
2075,188337.7
2076,168162.8
2077,175440.22
2078,186401.39
2079,180528.08
2080,171681.52
2081,169453.19
2082,182039.12
2083,167626.31
2084,177297.12
2085,174519.33
2086,192351.95
2087,179389.88
2088,157006.56
2089,172945.75
2090,168442.22
2091,171569.62
2092,172241.34
2093,173349.48
2094,163332.17
2095,168336.75
2096,179165.83
2097,175699.11
2098,177149.75
2099,170238.97
2100,197672.77
2101,159132.27
2102,161501.72
2103,175644.06
2104,163814.67
2105,161528.66
2106,189964.2
2107,190578.2
2108,181197.62
2109,176599.16
2110,176309.44
2111,177265.98
2112,174507.03
2113,166338.78
2114,117204.68
2115,172238.55
2116,173814.11
2117,168584.81
2118,166757.95
2119,164905.81
2120,165679.86
2121,168986.53
2122,174604.45
2123,172256.78
2124,161816.4
2125,176413.11
2126,171992.58
2127,110294.51
2128,166699.02
2129,174467.72
2130,176590.78
2131,181513.53
2132,176460.75
2133,176509.33
2134,176324.9
2135,185343.78
2136,167258.67
2137,186089.75
2138,177585.5
2139,194763.11
2140,124598.17
2141,169652.55
2142,176235.83
2143,165318.28
2144,165745.94
2145,178223.02
2146,191136.23
2147,187583.17
2148,175745.98
2149,177481.61
2150,201172.0
2151,159458.08
2152,193713.17
2153,182622.44
2154,171131.0
2155,186304.84
2156,178093.64
2157,177966.14
2158,198937.33
2159,170940.06
2160,174510.94
2161,178461.11
2162,185752.53
2163,196713.72
2164,172990.67
2165,179647.55
2166,184851.34
2167,177003.44
2168,187491.84
2169,176357.47
2170,140911.78
2171,184985.8
2172,185478.81
2173,195138.11
2174,179506.39
2175,168844.77
2176,192674.77
2177,184294.38
2178,182403.77
2179,154054.52
2180,178354.5
2181,181197.62
2182,176827.94
2183,180921.34
2184,177712.31
2185,177705.92
2186,172071.19
2187,185353.69
2188,165011.67
2189,266704.44
2190,167287.5
2191,170985.3
2192,159646.9
2193,175157.77
2194,171362.3
2195,142594.72
2196,180982.94
2197,170060.16
2198,171230.89
2199,173139.25
2200,177331.42
2201,154982.73
2202,172449.95
2203,177034.1
2204,185040.86
2205,172253.11
2206,174993.23
2207,177079.02
2208,181114.52
2209,214205.67
2210,167308.1
2211,176060.12
2212,172238.55
2213,177078.72
2214,169875.2
2215,173286.84
2216,168015.42
2217,184747.39
2218,169045.84
2219,166675.7
2220,175574.17
2221,163706.27
2222,161807.53
2223,218077.55
2224,186446.89
2225,185962.92
2226,183563.53
2227,162420.7
2228,181615.9
2229,175879.31
2230,172933.97
2231,190447.92
2232,190076.97
2233,194841.88
2234,184458.84
2235,188037.34
2236,176987.73
2237,185009.1
2238,182998.19
2239,172830.03
2240,157874.44
2241,195064.64
2242,160908.28
2243,152428.72
2244,151128.03
2245,152105.89
2246,154249.77
2247,146106.72
2248,170221.84
2249,175949.52
2250,183484.6
2251,273350.4
2252,179674.12
2253,170915.83
2254,173779.5
