Id,SalePrice
1461,184741.2
1462,188764.45
1463,193246.17
1464,177055.28
1465,176339.05
1466,181260.36
1467,164255.42
1468,175050.8
1469,189295.36
1470,180551.06
1471,161245.98
1472,158275.88
1473,153224.52
1474,148589.31
1475,151986.42
1476,198597.77
1477,188004.58
1478,184477.23
1479,199507.27
1480,191671.64
1481,186558.11
1482,168691.14
1483,214532.84
1484,171535.92
1485,183936.67
1486,177577.77
1487,211111.64
1488,179996.11
1489,182660.23
1490,183756.36
1491,186229.17
1492,183316.33
1493,198692.36
1494,185246.05
1495,180046.92
1496,164820.78
1497,171744.4
1498,155122.89
1499,160233.11
1500,151312.33
1501,152440.67
1502,148873.36
1503,192075.08
1504,174477.42
1505,179515.89
1506,183797.77
1507,185381.47
1508,204987.64
1509,176077.05
1510,183656.56
1511,184432.95
1512,183863.61
1513,179023.36
1514,199308.03
1515,183478.0
1516,211041.73
1517,173986.27
1518,176276.05
1519,167036.11
1520,177571.22
1521,184493.9
1522,180626.42
1523,182079.1
1524,185076.17
1525,182859.77
1526,179391.27
1527,178394.1
1528,175033.92
1529,174423.17
1530,181996.56
1531,176686.77
1532,167487.45
1533,169687.27
1534,182495.7
1535,182760.3
1536,179634.95
1537,178795.52
1538,179367.34
1539,177814.61
1540,163581.64
1541,177703.61
1542,173400.66
1543,172187.98
1544,170894.3
1545,171766.53
1546,173840.61
1547,174772.27
1548,173840.61
1549,170313.55
1550,174461.7
1551,175866.84
1552,173037.48
1553,185833.4
1554,166846.05
1555,196237.88
1556,192638.84
1557,179964.42
1558,173843.19
1559,173286.89
1560,155873.83
1561,178613.22
1562,174850.17
1563,177007.05
1564,169946.27
1565,186509.81
1566,210731.38
1567,177768.11
1568,197513.92
1569,158348.89
1570,184371.12
1571,176287.92
1572,179314.33
1573,211772.95
1574,183649.11
1575,185667.67
1576,185296.36
1577,179933.7
1578,195152.11
1579,177100.17
1580,179544.58
1581,194104.3
1582,174022.03
1583,183624.36
1584,179642.92
1585,161711.53
1586,180668.88
1587,188132.02
1588,180657.47
1589,182607.61
1590,165834.17
1591,173327.05
1592,168439.8
1593,180447.45
1594,158307.58
1595,179627.48
1596,177685.2
1597,195253.25
1598,200357.0
1599,160345.12
