id,price
22730,5098433.372161922
22731,5237301.410819097
22732,6495027.733367693
22733,4066841.713924179
22734,5244999.852555715
22735,3289758.1118406216
22736,6237892.546403484
22737,4721531.2042673975
22738,4787938.726850277
22739,5997254.650722735
22740,5536953.946185978
22741,4970618.283237034
22742,4560539.491724611
22743,3475631.5472960947
22744,4696570.507102754
22745,3839845.7229790688
22746,5100598.0221743435
22747,4174400.4560564
22748,4174597.1599708186
22749,5910479.907485608
22750,5774339.695496308
22751,5293441.498436647
22752,5804927.403023455
22753,3543575.456633119
22754,6041685.866115669
22755,3287209.1474986095
22756,4600687.203905512
22757,4622816.18908377
22758,6209782.193612816
22759,4218291.2240591645
22760,3393399.005142317
22761,5606161.744492762
22762,3608641.8383493116
22763,4015919.1416775086
22764,3946142.849945789
22765,4667968.166189523
22766,4172062.455424377
22767,5632941.005982719
22768,2898437.9635694968
22769,4425765.458137987
22770,3513541.3454117253
22771,3998636.8068712847
22772,5571379.6772011835
22773,3137841.7255337336
22774,6353082.122458254
22775,5490483.525056189
22776,3013405.3114130255
22777,5280071.674407611
22778,4916807.860404278
22779,3006754.119375461
22780,6734844.035587061
22781,6199483.492270779
22782,3711750.8691392625
22783,5435646.308619378
22784,4087296.884360278
22785,5887248.916959345
22786,3090637.289474762
22787,3729224.0222033653
22788,5639579.205118387
22789,5285325.298749767
22790,4090355.146658508
22791,4765438.931366408
22792,6143875.132941069
22793,6141710.145679574
22794,5990294.222147912
22795,5080566.567144573
22796,4876698.482244513
22797,5867767.11278607
22798,3568525.381806131
22799,6797930.529463114
22800,2654761.1063059988
22801,5228873.458488416
22802,4371813.532165507
22803,3054675.7836697493
22804,5524077.763369689
22805,6079308.306214948
22806,2941802.265772948
22807,3942063.135104917
22808,4915598.889623307
22809,3407209.7489103656
22810,4986771.761352299
22811,4164773.8945149584
22812,2981061.7046333784
22813,2470767.9803492296
22814,6000654.668514344
22815,4749209.0442068055
22816,4306210.273174586
22817,3609796.5960768396
22818,4011497.110088243
22819,5592796.048744055
22820,6173431.313882992
22821,3735418.746786899
22822,6156132.9987839395
22823,2980373.6385246036
22824,4539693.941147042
22825,4879262.496541331
22826,5210836.065530998
22827,5263236.399700457
22828,3368650.9312086445
22829,5766078.417606486
22830,4644365.011870564
22831,3158229.526728025
22832,3521273.443433965
22833,5624883.361148726
22834,4497204.4397939695
22835,2781098.116372954
22836,6045186.499129033
22837,5808833.787482504
22838,3677714.569591021
22839,3723487.2367180986
22840,3191169.3622008706
22841,4396754.046814535
22842,5312164.2366979215
22843,5849679.266535196
22844,3684722.092409826
22845,5963226.721850682
22846,3539890.8950551813
22847,4160589.818249102
22848,5997711.162727525
22849,6059409.903624503
22850,5667577.160624946
22851,5590386.54241371
22852,5806648.353650494
22853,4252123.766020481
22854,3289298.869882988
22855,2372205.857465398
22856,5908116.358982622
22857,5256055.534950877
22858,3866512.2323011635
22859,3792291.695729887
22860,3230058.651368593
22861,3073812.987013023
22862,6350149.181912176
22863,5437710.5575882215
22864,6297271.439094912
22865,6769429.981210189
22866,6230720.399639047
22867,3100203.3052741885
22868,2636662.4516630033
22869,3613352.2407186106
22870,5221529.780756073
22871,4960943.311555948
22872,3287808.972930286
22873,3017358.355539546
22874,2404060.8713785945
22875,5377403.653348716
22876,3029642.128451932
22877,3746720.387873148
22878,3178124.871159237
22879,3439135.323723996
22880,3168996.936124607
22881,3463912.220329806
22882,4416959.247805502
22883,3313738.1679541008
22884,3779347.852808929
22885,6333127.210894518
22886,4957520.209311422
22887,4934868.215063751
22888,6352056.40174637
22889,6474818.738496749
22890,5620633.468923012
22891,3719562.7130531482
22892,3968728.3192686723
22893,3133321.2404807173
22894,5075449.364976119
22895,2802615.7628071005
22896,4220977.425913262
22897,3879281.8341332544
22898,4392707.511795686
22899,5396376.212140175
22900,4977693.861375228
22901,3178861.2620677166
22902,3132702.448723641
22903,4928654.130808896
22904,3859112.4343736824
22905,3768003.621985922
22906,5399413.300290234
22907,6276333.206599229
22908,2821372.4928154573
22909,4251635.93324371
22910,5852667.237125879
22911,3635596.0860496317
22912,4128928.1036466905
22913,5499370.22513179
22914,4947452.693885191
22915,3033853.6536663766
22916,3975369.4717799434
22917,3018280.2000240344
22918,3368697.8505908325
22919,3509799.6740068756
22920,6131174.650972625
22921,2501167.4183394755
22922,5685156.206893565
22923,4526243.646441423
22924,4506945.206929566
22925,4706234.622352407
22926,2880467.5532275434
22927,4748667.779013298
22928,4895829.563744695
22929,3870101.4689412536
22930,6068624.6885937285
22931,4721255.8519502375
22932,5204601.40202927
22933,6518416.493207979
22934,2440965.695826302
22935,5108261.386686642
22936,3941600.245314866
22937,5608620.492283014
22938,6441651.157161647
22939,4476830.252008813
22940,6407320.105864253
22941,3769106.254679352
22942,3912683.810264527
22943,5637441.041854762
22944,4221141.762302311
22945,2566749.560876183
22946,4339224.129268169
22947,6545582.000243905
22948,4282330.156918147
22949,2916441.0043969434
22950,4941865.736002845
22951,6290385.733234143
22952,3505981.214344343
22953,6285054.969624806
22954,3681409.8252578024
22955,5706375.017112173
22956,5562023.301786934
22957,6074716.125124378
22958,3700100.3299526703
22959,5587083.280442415
22960,4767564.270372254
22961,2970548.8545252536
22962,3979523.092908747
22963,4339006.956118922
22964,2972901.8342316775
22965,3257096.7046222608
22966,3368948.299322279
22967,3659968.5820406424
22968,3374273.841933925
22969,3751840.3695718106
22970,6025347.865795393
22971,3739433.416498055
22972,4747894.081200805
22973,5800940.018204542
22974,4664680.34310291
22975,4305911.908882969
22976,4075443.5872958666
22977,5740077.999100789
22978,4586023.584206986
22979,2958245.941691906
22980,5320252.653541891
22981,5388969.692549896
22982,4097903.280497092
22983,6269862.250109244
22984,3491933.881112338
22985,6128518.068661589
22986,5237143.532760512
22987,4476082.000488516
22988,5039760.17598659
22989,5915819.894613761
22990,2808016.78662277
22991,6091113.330558389
22992,4944679.259373091
22993,3399989.6984394467
22994,3269232.37176854
22995,5628367.2025396675
22996,5222200.450000973
22997,3842767.5986693753
22998,5441704.989851446
22999,4244350.877313398
23000,4999176.568391507
23001,3635480.3321122117
23002,6602472.749412492
23003,3559601.3409679774
23004,6440201.884774297
23005,6322332.802861694
23006,3445191.1436082707
23007,5203524.664081932
23008,3152110.0668114666
23009,5667318.779001058
23010,6098341.401200527
23011,6866305.668150729
23012,5628579.624043338
23013,3363590.5472220434
23014,3728402.8983279616
23015,4161730.186992977
23016,5256540.859068624
23017,6078397.323536814
23018,6553015.428139793
23019,5260090.476460431
23020,5360055.698131558
23021,4151398.115152478
23022,6694511.621589338
23023,4635157.4799143355
23024,3836889.080344899
23025,4865055.0088048205
23026,4262751.072302579
23027,3654638.991112277
23028,5165911.301161438
23029,3180838.7932189903
23030,2583378.324392225
23031,3721863.006646028
23032,2803808.4480987703
23033,4178291.6929748626
23034,2643914.9888502434
23035,5770243.257267689
23036,4963910.875588297
23037,4266909.425326098
23038,4511832.534035307
23039,6274577.4178375285
23040,6232870.827148924
23041,5097090.170712633
23042,3175316.091574523
23043,4688536.695051956
23044,4996388.469371358
23045,6369975.493875055
23046,6554011.331591434
23047,6243550.606151031
23048,3799730.001357472
23049,6256074.408882827
23050,3876996.7732322738
23051,5961703.023729935
23052,4921448.907205358
23053,4079911.43019623
23054,5506236.135635998
23055,5659414.419700453
23056,3454749.7746029003
23057,3486737.488252285
23058,4047426.3368161833
23059,4108470.3403499597
23060,6461267.200675011
23061,5899619.100055203
23062,5722960.552997401
23063,3604341.472088585
23064,3443457.44613155
23065,3617368.281968565
23066,3400709.7628679276
23067,4672654.260687193
23068,3880146.8776301527
23069,5293107.470139354
23070,7018998.28170789
23071,4541627.585913707
23072,6010498.06087965
23073,4753726.736877059
23074,6289882.046117719
23075,5995401.038342539
23076,4055850.2069518035
23077,2839173.5550332675
23078,6084357.044746675
23079,5057178.5947972275
23080,3627965.6960761556
23081,5146111.39165454
23082,5630479.583113962
23083,3732910.9726977213
23084,4609745.760237889
23085,5826879.629455315
23086,3520306.9817354456
23087,4661637.767852869
23088,4723105.727702975
23089,3512275.4733608523
23090,4468308.8374606315
23091,3929195.0396465445
23092,3807221.51395924
23093,5238383.586775839
23094,3411762.4220409817
23095,3346157.9420907674
23096,4892659.765521997
23097,3430980.6436362257
23098,5507935.647920466
23099,2899641.0617026817
23100,3547097.2427260852
23101,4214499.006402578
23102,5567600.3086043
23103,6920694.907361245
23104,6713832.503257014
23105,3388113.8266010243
23106,4935855.224625364
23107,6473672.375662586
23108,4378784.987305205
23109,4311501.9478321625
23110,5159274.339579802
23111,5131193.208666863
23112,4833078.773371624
23113,4593162.415988795
23114,5037164.742435312
23115,3641316.336120797
23116,5484851.410209062
23117,3399468.2024314487
23118,5719116.68530304
23119,4317182.257437978
23120,4935417.7042128295
23121,4925007.715103742
23122,4629462.409539189
23123,6059931.833345959
23124,4874037.572411856
23125,5089134.6105324775
23126,5587818.213264973
23127,4772775.012621185
23128,5680139.221262103
23129,3180285.210682964
23130,3515314.429291744
23131,3893906.0591061
23132,4537168.724355454
23133,5849103.540302968
23134,4171157.3637646753
23135,3333323.057903304
23136,6030490.312933676
23137,2762212.9284875793
23138,2660521.7553082854
23139,3129567.578909477
23140,4851829.738919245
23141,5179993.949491538
23142,3708033.4148333855
23143,5551309.766879804
23144,4204739.673346427
23145,3886271.032146616
23146,3382790.6594346324
23147,6281639.954025702
23148,2934597.4795611612
23149,2829893.7926844475
23150,3803641.777485243
23151,5118651.906629443
23152,4478533.812156679
23153,6048719.623318436
23154,3619154.676605154
23155,3256795.4279933553
23156,4712233.853858236
23157,3394085.2389582996
23158,5395409.608670145
23159,3738203.4103541886
23160,4193163.0411905856
23161,3344526.174650939
23162,3542947.729211973
23163,3477273.025407429
23164,5495484.313176986
23165,4809858.181830492
23166,4610619.07122558
23167,4593269.103633461
23168,6440849.727887561
23169,4347278.4922090545
23170,6033118.740005195
23171,5882050.444387445
23172,5980813.390752545
23173,6950528.044074675
23174,5088868.695736432
23175,4255783.559095923
23176,5427574.951619019
23177,4128315.6465842426
23178,3292359.9623923907
23179,4142049.3827130515
23180,6649581.4601376485
23181,6147901.6078311335
23182,5760066.622563538
23183,6452659.762959564
23184,4143167.1806294317
23185,3379333.821133811
23186,3630782.8343468476
23187,5260903.471203363
23188,4583181.720351916
23189,6440135.066372173
23190,3634565.948197855
23191,5079353.382935405
23192,5866081.674581626
23193,3607366.7786528342
23194,2874039.265886522
23195,3924860.2681368804
23196,3269956.6319186767
23197,5926917.271800695
23198,5459435.311380696
23199,5500650.906340554
23200,3421235.8255589884
23201,5606279.039085101
23202,6732874.947789218
23203,3716118.161081069
23204,5347811.9663044475
23205,2825638.3399448683
23206,4741757.974134194
23207,5740484.850379007
23208,5201971.173204992
23209,3292404.076644486
23210,5512625.230990322
23211,3835674.1941385246
23212,4843843.593965597
23213,4218856.125259938
23214,5742246.437384307
23215,5908500.735365666
23216,4427001.823138443
23217,2976609.1441898374
23218,3380589.878506718
23219,4602419.267596351
23220,4812765.354404098
23221,4175941.270160803
23222,5642097.181680765
23223,3902402.4650663384
23224,5605370.102697741
23225,5804177.953452237
23226,6299788.882066086
23227,3176040.812466773
23228,4429616.69654241
23229,2783335.082834121
23230,3493002.6907405704
23231,5243704.7054433655
23232,5765657.953676758
23233,5248222.840067642
23234,4720515.835066365
23235,6166900.663765869
23236,3394135.3273156136
23237,2926570.0673780167
23238,5895150.569122393
23239,5452505.6977922525
23240,5477976.533550752
23241,4248259.923974289
23242,4896719.567158602
23243,3527755.799831567
23244,6153000.361418092
23245,4278757.720036214
23246,5370258.884164246
23247,3116017.323135593
23248,2754203.8090210245
23249,3946867.988084143
23250,3819030.8735921923
23251,4209472.436803866
23252,4661769.7795328535
23253,3820039.871702091
23254,6035405.999038838
23255,5209557.578595659
23256,2777185.2807942885
23257,5847600.116545251
23258,3194653.498288815
23259,5497322.572976049
23260,3110194.9629445476
23261,4757437.248866539
23262,4821070.844450166
23263,3571582.3936467874
23264,5040190.977113152
23265,5509275.320640782
